RRT*,2,5,30,13,206,15,52.49617666937224
RRT*,2,5,30,26,212,12,51.1990294038456
RRT*,2,5,30,39,199,14,51.81859619574958
RRT*,2,5,30,52,204,14,52.21828736894107
RRT*,2,5,35,0,196,11,51.97316532411411
RRT*,2,5,35,13,180,13,52.4757160409932
RRT*,2,5,35,26,235,13,49.865875958366395
RRT*,2,5,35,39,227,13,51.781468324423244
RRT*,2,5,35,52,178,13,52.210612342024284
RRT*,2,5,40,0,176,9,52.48328874343247
RRT*,2,5,40,13,164,12,52.46829058360138
RRT*,2,5,40,26,172,11,51.18143411022392
RRT*,2,5,40,39,155,11,51.919669758812354
RRT*,2,5,40,52,159,13,52.95529986274435
RRT*,2,7.5,20,0,380,22,49.16073510352045
RRT*,2,7.5,20,13,348,18,51.486666120417524
RRT*,2,7.5,20,26,370,18,51.89693677881942
RRT*,2,7.5,20,39,353,14,52.01988135503014
RRT*,2,7.5,20,52,367,19,49.602640899082424
RRT*,2,7.5,25,0,321,18,48.97556030191736
RRT*,2,7.5,25,13,291,16,51.626048123261874
RRT*,2,7.5,25,26,313,15,49.82201732766315
RRT*,2,7.5,25,39,295,17,51.32732122460188
RRT*,2,7.5,25,52,302,17,50.93591608097646
RRT*,2,7.5,30,0,276,14,51.09707469119659
RRT*,2,7.5,30,13,255,15,51.44255868326793
RRT*,2,7.5,30,26,268,13,50.3868101998089
RRT*,2,7.5,30,39,247,14,51.81859619574958
RRT*,2,7.5,30,52,254,13,50.579268095892694
RRT*,2,7.5,35,0,242,11,51.41638523890412
RRT*,2,7.5,35,13,212,13,52.4757160409932
RRT*,2,7.5,35,26,231,12,50.66734110994251
RRT*,2,7.5,35,39,222,13,51.781468324423244
RRT*,2,7.5,35,52,226,13,52.05368046732333
RRT*,2,7.5,40,0,218,11,51.53887456841769
RRT*,2,7.5,40,13,207,12,52.46829058360138
RRT*,2,7.5,40,26,214,12,50.70843425186862
RRT*,2,7.5,40,39,198,13,51.77520100598334
RRT*,2,7.5,40,52,190,13,52.210612342024284
RRT*,2,10,20,0,431,22,49.05906737444265
RRT*,2,10,20,13,419,19,51.477170678705434
RRT*,2,10,20,26,432,21,50.920783297012136
RRT*,2,10,20,39,413,20,51.54293609972766
RRT*,2,10,20,52,422,19,49.56896207141842
RRT*,2,10,25,0,424,18,48.67923502490898
RRT*,2,10,25,13,480,18,50.9453752245889
RRT*,2,10,25,26,496,18,48.592853542376176
RRT*,2,10,25,39,479,17,49.41924960315444
RRT*,2,10,25,52,492,18,48.740098296551146
